protein_id,dG_H2O,m,Cm,survival_floor
prot_004914,1.8877545610217967,1.2650385874839734,1.4922505761475142,8.879913658607588e-05
prot_004915,7.778827108624029,1.3853693224164092,5.6149843819667735,5.4668513819721795e-05
prot_004916,6.985924005620136,1.268321124451007,5.5080088716838125,4.6662317485582496e-05
prot_004917,6.015086440702435,1.3262675588676747,4.535349146169213,6.272786669668275e-05
prot_004918,9.044805675520715,1.2155963718473703,7.440632338985276,8.134021809947128e-05
prot_004919,2.895095132576105,1.0476947435793966,2.7633002363695724,5.277989591757206e-05
prot_004920,2.676054231794388,1.2579986449644274,2.1272314103884105,9.956501068486932e-05
prot_004921,-0.0686309170218875,1.3415672655046424,-0.05115726865627671,6.73764051705512e-05
prot_004922,1.3091449059408298,1.3157333830353157,0.9949925439458815,3.7729590706773085e-05
prot_004923,8.55731747273045,1.431655433299149,5.977218591634661,8.143382020591659e-05
prot_004924,3.692585594936416,1.5223438453575975,2.4255923562846804,2.3568966732954338e-05
prot_004925,2.0962398662885255,1.604508504566922,1.3064685293483864,9.422084381217453e-05
prot_004926,0.5933446609860535,1.23338456525951,0.4810702822936746,4.063167347151223e-05
prot_004927,3.81952300292338,1.0215416173315441,3.7389793407543017,7.165428959482763e-05
prot_004928,6.599984445574346,1.8054168550854879,3.6556568235106193,6.627773700683184e-05
prot_004929,1.4403043054849047,1.512193763097296,0.9524601546661943,1.862857790300298e-05
prot_004930,7.09259824975185,1.1566637300044984,6.1319448909531085,7.494577373404753e-05
prot_004931,5.5574532966990215,1.4799573176281164,3.7551443075438056,3.806368076822987e-05
prot_004932,7.450750750476451,1.733376400884681,4.2984032473695475,4.430628004094631e-05
prot_004933,1.0109155464989477,1.9784377965930928,0.5109665556530325,1.8687201587896162e-05
prot_004934,5.572337736796545,1.4719591842817028,3.7856604967723846,8.290759055530813e-05
prot_004935,-0.15517664613389703,1.730493043400389,-0.08967192715723238,8.742448878038969e-05
prot_004936,2.365563785975641,1.09916612281787,2.152144008870269,2.2084058751851454e-05
prot_004937,6.692321138113615,1.3899832355324924,4.81467759253214,8.313510612009882e-05
prot_004938,5.5800206269592305,1.30926996960901,4.261932799562801,9.081996444014909e-05
prot_004939,0.25432870405026353,1.4992818202631113,0.1696336876849684,1.875648420554272e-05
prot_004940,8.30011206511035,1.9323000395534848,4.295457172907959,9.97685119571791e-05
prot_004941,-1.3597882118578175,1.4717469778392882,-0.9239279796953683,1.0409530768289352e-05
prot_004942,5.142588262199794,1.1605964903433241,4.430987259558686,8.581651174857221e-05
prot_004943,9.805846002779276,1.087394557483923,9.017744235789275,6.024616348115134e-05
prot_004944,4.378056782112983,1.9457125297195075,2.2501046353153313,9.615552355466374e-05
prot_004945,7.608061839513049,1.5515135201277368,4.903638763577564,4.042899264130773e-05
prot_004946,5.142171678269225,1.531256294530465,3.358139128398482,4.2476316271794376e-05
prot_004947,7.397059779075911,1.3069889222645605,5.659619338057862,8.56340069735883e-05
prot_004948,5.8671296242634465,1.4770466591751588,3.9722033070640324,7.396173989114712e-05
prot_004949,6.293584174450345,1.1492163271139448,5.476413818672048,6.404665761761277e-05
prot_004950,0.7337338130366087,1.5127238617841239,0.48504147490027333,6.799461451075385e-05
prot_004951,6.901850962875012,1.1068279364004674,6.2357036138070665,7.143743065327781e-05
prot_004952,0.8549186399719693,1.3029286620161717,0.6561515337678235,1.4305748142611928e-05
prot_004953,9.767683301711058,1.2310821839179715,7.934225212020362,2.0600502594080404e-05
prot_004954,0.7334462915344564,0.7297879314465872,1.0050129084494692,2.6313113750835598e-05
prot_004955,0.8402080431718755,1.306195236072767,0.6432484363501906,2.591082407276985e-05
prot_004956,8.304077445806369,1.1696434417569024,7.099665718069559,8.586160138318469e-05
prot_004957,0.9158303435538295,1.3423130194759505,0.682277777437767,4.55058832583361e-05
prot_004958,2.3308335218953955,1.4004824672496268,1.664307534297707,5.40481661410985e-05
prot_004959,6.5756819341483235,1.9938324186760947,3.2980113436587506,1.804570320900011e-05
prot_004960,-0.0950170376628412,1.4879718765327927,-0.06385674296764651,8.835337656518115e-05
prot_004961,-0.09113894206997308,1.4967480129079307,-0.06089130654191108,1.0923718150595624e-05
prot_004962,3.836301079199427,1.5458825911691911,2.481625125422968,1.7496649279747175e-05
prot_004963,0.9243610507927222,1.666680525563366,0.5546120186892282,8.308984351741792e-05
prot_004964,0.8278954668284029,1.5331556495624616,0.5399944011325081,2.1753734881119936e-05
prot_004965,-1.8891329429778478,1.4811441175240274,-1.275455184020742,8.140219649875625e-05
prot_004966,2.4453950943753755,1.6140097655140835,1.5151055133774143,4.1537580782366426e-05
prot_004967,1.8190066554208388,0.8616943551867253,2.110965035887543,7.984881103245768e-05
prot_004968,-1.6261302700799551,2.1260856228816025,-0.764847028068404,1.4531980821311038e-05
prot_004969,5.454798138563962,1.9240228059235698,2.8351005620983525,4.0713581670913483e-05
prot_004970,5.519862184040248,1.462137471985784,3.7752005470070573,5.331464981311468e-05
prot_004971,-1.1503943387160933,1.055348397003687,-1.0900611987304456,6.63134059815375e-05
prot_004972,1.8044987549134368,1.78343686040755,1.0118097225494564,8.525980576382797e-05
prot_004973,8.473666383944774,1.2185930271615197,6.953647522243391,3.200218029503501e-05
prot_004974,4.986004818934941,1.5577468338670049,3.2007799409596673,6.9299959691107e-05
prot_004975,2.9436966881438544,1.083169121753312,2.717670425629315,2.3659339280407454e-05
prot_004976,3.581223141569151,2.185301087234808,1.6387779068470085,8.156511738532623e-05
prot_004977,0.49935993322966166,1.049200960216641,0.47594307684063963,9.398990847554148e-05
prot_004978,7.742578008495135,1.4194499688349802,5.454632553798208,1.4255151774160837e-05
prot_004979,8.96805646541161,0.9157927400041809,9.792670408558457,1.718722687598788e-05
prot_004980,8.927968507000523,1.3885051630319247,6.429913798451789,8.087867371575214e-05
prot_004981,0.6872127003075961,1.2858438502155187,0.5344449096151241,8.922070294248311e-05
prot_004982,1.728883213317483,1.7575291232460593,0.9837010325748293,6.833959837123685e-05
prot_004983,-0.07252670228555846,1.2858196183426724,-0.0564050363293104,5.150684314898006e-05
prot_004984,1.686413603587758,1.7580354309615691,0.95926030493331,7.92160263515044e-05
prot_004985,1.9936644654712037,1.1407068602494757,1.747744784348175,3.697383813205163e-05
prot_004986,5.597268844775625,1.3232355558209892,4.229986732258605,9.925788066444765e-05
prot_004987,0.2757565785774956,1.3285522520210977,0.20756171099630674,8.631940214369473e-05
prot_004988,9.032763092412923,1.5458746825819822,5.843140581955866,8.984197138059451e-05
prot_004989,-0.7628063589762806,1.5070394873205328,-0.506162157922302,8.693944466537554e-05
prot_004990,-1.9174638675880034,1.6175574549648737,-1.185406961405054,9.395974449380089e-05
prot_004991,8.259341543566398,1.4767420699830023,5.592947957161853,1.580452216785708e-05
prot_004992,6.445237693192596,1.5979718028991807,4.0333863723371595,9.177649872294753e-05
prot_004993,2.2643184442719817,1.1698779777887593,1.935516769494093,3.2374248827641006e-05
prot_004994,5.145996470921416,1.5132081050549038,3.4007196060681313,4.232556553585971e-05
prot_004995,0.6825292100708005,1.9311456389320074,0.3534322820148684,4.335132792767095e-05
prot_004996,0.020675783744511733,1.0004737953492697,0.02066599229347504,3.0919047358816094e-05
prot_004997,3.6537896216646737,1.5438415566933483,2.3666869218694195,4.945832629436457e-05
prot_004998,2.2382539566515303,1.6029219655854454,1.3963586529516665,5.549679697290438e-05
prot_004999,5.382760606423505,1.875189108335586,2.8705161428765082,2.3379773090339254e-05
prot_005000,0.6177902147323779,1.6187943168235481,0.38163601657845353,4.235669516305753e-05
prot_005001,5.955132406727424,1.4283721297807561,4.169174322689627,4.133318135827805e-05
prot_005002,7.202338243633758,1.5257511950910774,4.720519483652658,7.072033495767946e-05
prot_005003,-0.0003662836583071538,1.2086024229597443,-0.000303063812672295,6.227054333996087e-05
prot_005004,-1.4737005989850083,1.2954765531256252,-1.1375741192917603,7.44498268045781e-05
prot_005005,3.275048503616065,1.0717916299201218,3.055676506692021,8.055491704683084e-05
prot_005006,7.288289031909246,1.8849063528685874,3.866658426195762,7.00305491571925e-05
prot_005007,5.809358026889711,1.5318921955636418,3.792276012446311,3.171198940421496e-05
prot_005008,6.4225806449750955,1.1656160488575882,5.510031070067901,5.519076194225728e-05
prot_005009,2.834072079920421,1.4780795283353263,1.9174016185125498,5.1991740038859115e-05
prot_005010,0.8193465430368385,1.7653373029607433,0.46413030623817203,1.666451747185443e-05
prot_005011,4.381346119415314,1.7075006646432778,2.565941091642645,9.050334443566644e-05
prot_005012,0.45238832499036263,1.16293212982544,0.3890066439717919,1.8229182096935933e-05
prot_005013,6.714744363820789,0.7480424684963678,8.976421321797444,9.787983298892849e-05
prot_005014,0.36359747151372446,1.515203045783572,0.2399661698975095,1.2857127090286817e-05
prot_005015,1.4951592005720973,1.172453205186975,1.2752399788387796,7.567109647750639e-05
prot_005016,4.078537339876064,1.585560127772872,2.572300645327722,3.588170522983255e-05
prot_005017,3.8405192097219394,1.6930409899519294,2.2684147829350447,9.142451532246539e-05
prot_005018,5.210192516884353,1.7492705261873072,2.9784944288979918,8.416287264577416e-05
prot_005019,3.2493352059990035,1.9846058571961622,1.637269785442255,1.2250981268446452e-05
prot_005020,9.033679702121097,1.7927372113848348,5.039042891926617,1.197556052244386e-05
prot_005021,8.079209130366259,1.9865153082375604,4.067025860240738,6.42871929195975e-05
prot_005022,8.54936141483966,1.8446403113121213,4.634703775262489,2.3463242754983066e-05
prot_005023,5.55419885684125,1.8770769469796968,2.958961733443166,1.1274277134152201e-05
prot_005024,5.620094990329677,1.3886035595759931,4.047299858604539,9.709858527986099e-05
prot_005025,5.310384204591384,1.0817790456499112,4.908936095541591,6.695762750512835e-05
prot_005026,3.2186098530574747,2.3000394788787784,1.3993715684508512,1.0974940572320706e-05
prot_005027,1.8652720128071514,1.4177382550566378,1.315667406274958,5.414678008493608e-05
prot_005028,5.104034649386444,1.7899968309212846,2.8514210534995605,2.417831463604476e-05
prot_005029,-1.6936179543385963,1.254098854466081,-1.350466072357299,8.246639128418843e-05
prot_005030,-1.9105228229143636,1.6976700041060273,-1.1253793836808832,1.2581389166539847e-05
prot_005031,8.219701915560982,0.8585413551623805,9.57403142683365,4.3382441632443335e-05
prot_005032,-1.4429114626685338,1.2896663718111852,-1.1188253754667836,3.142254902713152e-05
prot_005033,4.297541804001017,1.3727142990336472,3.1306891805719275,9.827857334204522e-05
prot_005034,5.379853155395741,1.5357118051751226,3.5031658526465894,1.703004516933926e-05
prot_005035,0.3780547554692273,1.7347740457860543,0.21792737583754002,7.479002186263285e-05
prot_005036,8.74877005918178,1.1248432046461978,7.777768513020063,5.302251087831931e-05
prot_005037,0.28114926098049997,1.5975414830378776,0.17598870762708949,8.348408919105964e-05
prot_005038,8.614179848400095,1.789266272071722,4.814364403362989,2.928201016587164e-05
prot_005039,7.155883231996421,2.2381610148577558,3.1972155642480473,8.697656061531143e-05
prot_005040,0.8889154422903274,1.6125194528350846,0.551258740306954,9.553305232973764e-05
prot_005041,-0.1910700046868774,1.2770733827100063,-0.1496155250541816,2.917967725714864e-05
prot_005042,1.7947925222348213,1.085585318076905,1.6532947639843398,3.184703484913932e-05
prot_005043,2.7754067952432964,2.01841529518948,1.375042490937304,9.673008184676098e-05
prot_005044,0.9494161179870813,1.6224553074636923,0.5851724319428303,4.90714633260349e-05
prot_005045,9.986698585053079,1.3938603253637232,7.164777132491437,8.517187981781997e-05
prot_005046,0.7558280348749724,1.012587137249886,0.7464325854738261,8.58186573200669e-05
prot_005047,7.9676179237942835,1.162107824672149,6.856177847388721,3.7976730210160035e-05
prot_005048,-0.09058703491432674,1.5884144133674873,-0.05702984948510977,2.6090656101072078e-05
prot_005049,9.76293550331137,1.5026629610005269,6.497089338523961,4.2987723808793914e-05
prot_005050,0.7062814993970181,0.9485753275825974,0.7445708093599119,6.327125479356211e-05
prot_005051,3.060262657403107,1.5888249977606805,1.9261168861997375,5.4737717288010334e-05
prot_005052,4.702768801214878,1.0230465066449974,4.596827974748917,7.631172221305154e-05
prot_005053,-0.5565714181268802,1.8354213071701138,-0.303239052501255,5.939280993723167e-05
prot_005054,7.801840809749216,1.4596306431962431,5.3450788020351805,8.249633228017204e-05
prot_005055,1.2962263921699582,1.2760737063753025,1.0157927286597728,1.9354407615585377e-05
prot_005056,4.591238819219965,1.7066000295634323,2.690284038254972,4.951850256364536e-05
prot_005057,4.595605728318963,1.5025626658987148,3.0585118561895275,1.1445648068358643e-05
prot_005058,5.23168782790942,1.8247769462322303,2.867028673675281,2.0872639911662382e-05
prot_005059,-1.3341681617082237,1.4227154856390445,-0.9377617486949278,3.983565581481106e-05
prot_005060,0.023425141978814512,1.4394140339460635,0.01627408197111706,9.113617159048165e-05
prot_005061,-0.06569308491962955,1.3223654627707773,-0.04967846391116537,4.421397434438589e-05
prot_005062,1.6246151129902224,1.4756014437783034,1.1009850389075027,3.4612010322916594e-05
prot_005063,-0.2610301176999217,1.9661206981239812,-0.1327640352644624,7.037097303191571e-05
prot_005064,9.063055849291477,1.2660722639333197,7.158403281922619,7.331239064417055e-05
prot_005065,4.155453406135608,1.5937078244549256,2.6074123138328957,5.331957583239692e-05
prot_005066,5.482901772432212,1.1739610222195667,4.670429144287843,3.596668741152463e-05
prot_005067,2.28985810477745,0.9260063499940634,2.4728319679364295,3.7162941508497095e-05
prot_005068,1.3149536924069385,1.459310384421106,0.9010788290446982,2.6699147645439802e-05
prot_005069,4.038126042786556,1.507651770220915,2.678420920896642,4.263304147412483e-05
prot_005070,1.5318756980180033,1.3695222860708811,1.1185474771738906,2.5142814739938703e-05
prot_005071,2.123751108757171,1.0379786773355542,2.046045024940924,6.786304902581731e-05
prot_005072,3.4330104912502857,1.4878504860383626,2.307362549842773,9.05220785781921e-05
prot_005073,4.068804246212267,1.476589391857502,2.7555421084895118,3.288277547098813e-05
prot_005074,9.811768141382064,1.1720051793699566,8.37177882324432,3.1799364054949135e-05
prot_005075,0.6798710579432861,1.067985242252194,0.6365921840919421,9.08337408665432e-05
prot_005076,3.855713978591766,1.3310853353643037,2.8966692639104905,6.112298267112168e-05
prot_005077,-0.20585912612793278,1.5952940649397989,-0.12904149188049616,7.567977116504255e-05
prot_005078,2.1999907924956714,1.521662037156243,1.4457814802340225,9.00220971466181e-05
prot_005079,6.607728624476851,1.1738686551191857,5.629018711472412,6.984755237361619e-05
prot_005080,0.09354572512689474,1.4388688061924733,0.06501338045852487,7.682129709309489e-05
prot_005081,4.976215690600518,1.6717943617526785,2.976571643287243,4.482522742660264e-05
prot_005082,3.0004122828160864,1.1073160283343573,2.7096259839472885,9.44351431185716e-05
prot_005083,-1.3810454671463241,1.4177956555712374,-0.974079347555832,7.335099657296053e-05
prot_005084,9.196902897741335,1.8301545789459917,5.025205522824167,1.6452514370074966e-05
prot_005085,2.9632376835146363,1.084897817960362,2.7313518696955303,6.356949218912198e-05
prot_005086,7.407118429013995,1.7639885997396914,4.199073865957552,1.851910433035562e-05
prot_005087,2.9957618647816036,1.9353916848059167,1.5478840217720693,5.699071415024504e-05
prot_005088,9.248323858945415,1.3391447066903568,6.90614226583644,1.7963870015846178e-05
prot_005089,1.4856440131467696,1.3071778662774494,1.1365278218621861,6.645169754841393e-05
prot_005090,2.946767796252362,1.7213194527446463,1.7119238335183726,5.1072924460711875e-05
prot_005091,7.1063708831114365,1.3488416156402723,5.26849913341246,5.9777123072575765e-05
prot_005092,2.124007783370283,0.8744561720377784,2.4289471002538954,6.84055502042685e-05
prot_005093,2.3722848560221523,1.372609012783219,1.7283034235742818,3.253132607045729e-05
prot_005094,9.93787808097068,1.5381079085990683,6.461105898624661,3.875689849434497e-05
prot_005095,4.667374308284224,1.6233452793433272,2.8751580872383857,5.338612200298363e-05
prot_005096,6.272565444041778,1.173917449881423,5.34327643283211,6.096803165062222e-05
prot_005097,5.721546809843318,1.326457709374972,4.3134031107100395,9.312816010741114e-05
prot_005098,7.9350897658788675,1.7020845222280747,4.661983386989278,4.167127679442443e-05
prot_005099,8.341901193300917,1.3833007794066512,6.030431933161395,6.325572754671141e-05
prot_005100,4.759073589643715,1.0312015109011057,4.61507623809147,9.302906711276239e-05
prot_005101,1.5346728995967922,1.7931966023305983,0.8558308094060597,7.460440240072295e-05
prot_005102,-1.7263970291003665,1.3413144045929402,-1.2870934832197605,3.9550766146843815e-05
prot_005103,5.372839012771841,1.741446329945289,3.085273958997427,4.732355328423681e-05
prot_005104,7.905625999187436,1.0590591264980482,7.464763582491072,8.909057142297262e-05
prot_005105,3.406477666139914,1.3665302829558859,2.492793396990443,4.93917918715978e-05
prot_005106,-0.023526314109628466,1.5502550121350345,-0.015175770389690708,3.268393649780952e-05
prot_005107,1.456984875227691,1.3758108471405825,1.0590008635677037,5.707635354316229e-05
prot_005108,4.119867154142375,1.105028355975787,3.728290891236322,2.6739837728745673e-05
prot_005109,8.040174627731998,0.8685862190180516,9.256622372873386,6.23840696184076e-05
prot_005110,0.06103775282104751,1.8986161192893631,0.032148548725001586,9.923515137333247e-05
prot_005111,5.34579850851417,1.4712021813402996,3.633626007571592,9.723518612780254e-05
prot_005112,7.040423367406545,1.7679707981214972,3.9822056873830323,6.524195146256455e-05
prot_005113,9.232570244017879,1.6857423936784173,5.476857127542313,8.976515312999449e-05
prot_005114,-0.5995556998536871,1.577500451814833,-0.3800668958059119,8.336375177766465e-05
prot_005115,9.116699609974688,1.312855801484794,6.944174371369666,9.55602094531915e-05
prot_005116,5.217610422093754,1.5440759205726227,3.3791152057852156,8.857865578230149e-05
prot_005117,7.200419049187432,1.8644752121194705,3.861901194707891,9.09849142501534e-05
prot_005118,-1.3547034851773345,1.4234370749185292,-0.951712941195431,3.065927041707595e-05
prot_005119,4.0737778676871415,2.0478950187779006,1.9892513192000458,2.4221685587745335e-05
prot_005120,5.471556088969525,1.0372654334581823,5.274981612688737,1.3957463475808227e-05
prot_005121,1.6820060784740822,1.0152049510924062,1.6568142981022385,6.933753141885756e-05
prot_005122,3.179802497215032,1.70589053026961,1.8640132181942972,9.401552005368385e-05
prot_005123,4.651577623355177,1.1885376065164333,3.913698311144572,9.944649858913291e-05
prot_005124,4.630575277275758,2.1067355583554463,2.1979860067916945,8.671082973813947e-05
prot_005125,-1.4976616951179431,1.829313044515328,-0.818701697671841,8.479094283415724e-05
prot_005126,3.2737811989467085,1.9231924468662112,1.7022639644208484,5.6699451538026466e-05
prot_005127,0.5658178575067705,1.670895144895485,0.33863157675412514,5.0676232358035184e-05
prot_005128,9.000340937024198,1.164341291265154,7.729985189518252,6.762848426694272e-05
prot_005129,9.718959881480009,1.004614530901054,9.674317444684906,1.2043673141542383e-05
prot_005130,1.595762756224829,1.8880247381270856,0.845202249737374,8.148912253849497e-05
prot_005131,0.102224767012705,1.0372350794610277,0.09855506146766985,6.9173530578245e-05
prot_005132,0.634049811380117,1.9221596549056457,0.3298632399040968,2.530441279430247e-05
prot_005133,3.733027064235445,1.6006266177451922,2.332228530282829,6.721271714577251e-05
prot_005134,8.494067189358141,1.3788112375368926,6.160427880274559,6.395225063613739e-05
prot_005135,4.000434579251675,1.529409592213204,2.6156724788567978,8.0919995343583e-05
prot_005136,-1.3352952594164282,1.5365358333227568,-0.8690296903319553,8.537297505010225e-05
prot_005137,-1.521372767442272,1.344456925837001,-1.1315890737779724,3.280775144932255e-05
prot_005138,0.7286913474741827,1.8619227374478986,0.39136497601022147,8.330298361445904e-05
prot_005139,8.113255331313146,1.8491986974409662,4.387443784456891,2.6388624485183653e-05
prot_005140,5.457766690421728,1.444270134871779,3.7789098857924275,4.547914995575883e-05
prot_005141,4.755494245435498,1.2416900053988638,3.829856264251646,5.433820192289744e-05
prot_005142,1.8276351109917055,1.8178655634105245,1.0053741859562224,8.24438141893368e-05
prot_005143,9.153104860554247,0.9342232539357913,9.797556228656385,9.109727244438256e-05
prot_005144,1.9741389395455893,1.5299740248277698,1.290308794469775,1.1549496986336161e-05
prot_005145,8.019332951835361,1.6231801138660802,4.9405071460215,7.635200500409747e-05
prot_005146,8.750842215710609,1.1862556924995404,7.376860040411565,8.897690116473926e-05
prot_005147,3.8000201585936404,1.701022148346418,2.233962774845513,9.58874793261097e-05
prot_005148,8.73147123376891,1.392631418568469,6.269764646516645,3.4110027223855796e-05
prot_005149,1.321639448692565,1.2552468070230185,1.0528921016154626,2.5566434827676265e-05
prot_005150,5.90120111419931,1.6974326515013032,3.4765450688013817,5.490503730516718e-05
prot_005151,-0.9444350177073648,1.1267477107765111,-0.838195639249621,9.109029779190596e-05
prot_005152,3.6872105691087267,1.665809021022543,2.2134653628213417,3.840522081791639e-05
prot_005153,0.6079816259001749,0.9417673530971512,0.6455751772459843,5.5455463377963425e-05
prot_005154,-1.2468406648327655,1.4823269639192977,-0.8411374110986266,9.95999473600236e-05
prot_005155,-1.9552939030685512,1.4123302895995324,-1.3844452090756876,5.104290541578033e-05
prot_005156,1.8970253972897004,1.256755101984936,1.509463056321405,6.654255389261632e-05
prot_005157,5.074367134441154,1.5134581685268784,3.352829460347939,9.960361344769366e-05
prot_005158,3.462764171813888,1.3778967064508136,2.513079649296264,4.305327008656265e-05
prot_005159,1.621231582233953,1.728772055680987,0.9377937229528664,3.45636993423514e-05
prot_005160,9.894400369315013,1.565965292834222,6.318403360911821,3.5446559345034495e-05
prot_005161,9.274300479756134,1.5326696485081301,6.05107596981747,6.553119571378148e-05
prot_005162,-0.49216031795003756,1.4841533534837583,-0.3316101511981817,2.464334319024503e-05
prot_005163,2.981289120021937,1.2738438020942269,2.340388291814611,2.4806807470519016e-05
prot_005164,5.78616320792333,1.317994847349381,4.3901258184429786,3.341200028593242e-05
prot_005165,6.801889570359241,1.4712544506454437,4.623190480324618,5.868418504193974e-05
prot_005166,2.3964658589138845,1.352291200210369,1.7721522247139363,8.597582324059272e-05
prot_005167,6.955381752824172,1.7485079123065301,3.9778954981387735,5.7634366956973804e-05
prot_005168,-0.5101998450718606,1.4264121058556365,-0.35768053494317203,8.043773075501183e-05
prot_005169,1.9817515030924566,1.5093295689904604,1.3130011786743059,9.618013884586982e-05
prot_005170,6.5971981090708605,1.057529417842443,6.238311670355586,7.660013641028645e-05
prot_005171,5.508193483124501,1.6906588263305637,3.2580159860399407,6.785096828465142e-05
prot_005172,8.046522578339859,1.2463727312499868,6.455952041144228,1.0737496611823327e-05
prot_005173,-1.437715727994139,1.1364865392048427,-1.2650530194577185,5.035702280632937e-05
prot_005174,0.09270061387658224,1.945870507115733,0.047639662319558844,3.41244538085827e-05
prot_005175,-1.4180650127364025,1.60961744845546,-0.8809950551276234,5.61180518720849e-05
prot_005176,0.3053706909905358,1.7021486766161273,0.17940306577543683,9.559760201274312e-05
prot_005177,-1.94860627240478,1.533222106877119,-1.2709223690843587,3.8840269955152505e-05
prot_005178,4.050523620146395,1.374159233347882,2.9476377423001057,2.4470386840813676e-05
prot_005179,4.339772746819065,1.3238596336446982,3.27812151419052,8.433065751130158e-05
prot_005180,5.894701376871938,1.636065499441482,3.6029739511555396,9.915246872761925e-05
prot_005181,2.6189493664125214,1.7558903409711888,1.491522167018683,8.020639196704965e-05
prot_005182,-1.961507711777792,1.381038133539356,-1.4203139393050612,2.245527937701875e-05
prot_005183,6.086693852891646,2.119077409067051,2.8723320001657626,5.9562536702991494e-05
prot_005184,-1.348506947025049,1.3458267748321413,-1.0019914689193503,4.646712264815511e-05
prot_005185,8.394045169812927,1.0593659276112453,7.9236503185831015,6.700894677045281e-05
prot_005186,-1.7281521475047517,0.9921982810523017,-1.7417407190747347,7.017508430490848e-05
prot_005187,4.36570147907959,0.9989177491017291,4.37043138236899,8.263811880488385e-05
prot_005188,8.73901458862625,1.2887978415531876,6.780748932737561,3.160778652522639e-05
prot_005189,4.869874909465361,1.3365192133972357,3.6436998889726797,9.682106783991007e-05
prot_005190,5.30100095852716,1.6047888080541501,3.303238988159923,2.932202072690208e-05
prot_005191,6.1793301800488685,1.3920126222374842,4.439133727190186,2.1168821047795037e-05
prot_005192,-0.5310938272343959,1.6572281930680193,-0.32047115144184474,8.459841194448028e-05
prot_005193,6.099125209726714,1.4126265926615644,4.317577795442179,5.169242588157967e-05
prot_005194,8.564258584153782,1.4037911231442524,6.100806909913567,5.4120724363003604e-05
prot_005195,9.690649994023797,1.2472850907005955,7.769394556444666,3.868619172972086e-05
prot_005196,3.3166239923001646,1.860769159204748,1.7823941115391322,1.417719087656616e-05
prot_005197,2.1340582201305622,1.0306352681411135,2.0706240957381725,2.7424097586678898e-05
prot_005198,7.0397153871558045,1.486960784291354,4.734297946203569,7.854708814892809e-05
prot_005199,4.514491457143775,1.3500506959102438,3.3439421725566922,3.01965679657493e-05
prot_005200,1.0876558534603658,1.6369310145627212,0.664448192247683,9.933993253626757e-05
prot_005201,0.06589461963643561,1.3941798990152843,0.04726407236467639,8.076040930504802e-05
prot_005202,0.04276360711292426,1.4024223307605808,0.030492674121733444,8.637311328925167e-05
prot_005203,3.5101244392738247,1.3272966930484487,2.644566552194144,8.859526210804427e-05
prot_005204,0.041492867387801446,1.8498850785307432,0.022429970309699905,7.470140240827893e-05
prot_005205,-1.7633726718621707,1.4006738099148013,-1.2589459868385997,5.195645234093784e-05
prot_005206,-1.37493470036372,2.0759159520186006,-0.662326766662565,9.253110962718633e-05
prot_005207,9.158614527435589,1.478342685082688,6.1951904790757775,4.838740976303448e-05
prot_005208,-1.124463906078371,1.4061060324154162,-0.799700648568274,1.862371710933475e-05
prot_005209,-1.1218317130284854,1.359894121188872,-0.8249404829015194,6.367986074465879e-05
prot_005210,3.414261346402389,1.5672486292622902,2.1785065130409427,1.9500830764661633e-05
prot_005211,0.9412033880203907,1.2445743227813761,0.75624522440491,6.898495592133062e-05
prot_005212,9.552326226069972,1.441408436424754,6.6270780610688025,9.977740818847601e-05
prot_005213,8.93183007397365,1.402280218864244,6.36950443557412,7.076871845590914e-05
prot_005214,2.856918984055205,1.4940966496329433,1.9121380030917465,2.894968906178614e-05
prot_005215,3.3847782329951106,1.5015205608293962,2.2542336890315093,2.240735610147822e-05
prot_005216,2.5013638369068425,1.5172071032821077,1.6486634102198385,4.207475710679253e-05
prot_005217,-1.5456066002824613,1.4268271256566953,-1.0832472781670015,2.3118864948285383e-05
prot_005218,1.514162071056504,1.9160407260521004,0.7902556821828908,6.127239728920856e-05
prot_005219,-0.5279183646561907,1.523462949561383,-0.34652524028115195,8.047885992809363e-05
prot_005220,-0.771556039818527,2.357659746706683,-0.3272550421647066,6.923245119781977e-05
prot_005221,4.730338875236654,1.4140282107974629,3.3452931413362026,6.554786865677985e-05
prot_005222,-0.814821707437253,1.6959700789952799,-0.4804458035721754,4.920458346438504e-05
prot_005223,-0.7648241144568368,1.2107771121985806,-0.6316803536763563,2.554562947930785e-05
prot_005224,3.766164577832183,1.8526741607764257,2.0328262020202432,6.740016875833818e-05
prot_005225,3.307388381471665,1.2160591789583517,2.7197593988022013,4.774129896137971e-05
prot_005226,-0.3483825784115675,1.5336458974442562,-0.22715972376161248,3.7491532934602126e-05
prot_005227,-1.946611702293644,1.3278841307526497,-1.4659499704920016,6.933576448577693e-05
prot_005228,0.3156933012141261,1.5324592471009406,0.20600436965051108,4.406824427355256e-05
prot_005229,0.8307070501844889,1.335776791928944,0.6218906146624218,2.5149731962829462e-05
prot_005230,7.602981323306411,1.195568324682586,6.359303074815856,5.351622154075988e-05
prot_005231,8.98526020632658,1.325982612140733,6.776303191352052,3.6026446740471185e-05
prot_005232,2.871332769855637,1.9055835010638997,1.5067997640893473,7.60139855062286e-05
prot_005233,2.860320718011734,1.5371460615417045,1.8607995619771687,1.4236042782428774e-05
prot_005234,6.549775405118401,1.081882122760693,6.054056414579631,8.67559554171206e-05
prot_005235,5.523064188456267,1.7428971840400969,3.1688984519750103,5.152116384040197e-05
